"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.ayrshirefencinggroup.com/shed-builder-irvine.html","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","72","72","72","0.028","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.085","","https://ayrshirefencinggroup.com/shed-builder-irvine.html","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/shed-builder-irvine.html","2025-11-29 23:32:17"
"https://ayrshirefencinggroup.com/service/composite-fencing-installation-irvine","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Composite Fencing Installation Ayrshire | Low-Maintenance Fencing | Ayrshire Fencing Group","90","826","Composite fencing installation in Ayrshire. Low-maintenance fencing with wood-like appearance. Enhanced weather resistance, professional installation.","150","942","fence contractor ayrshire, fencing ayrshire, decking ayrshire, fence installation ayrshire, fence repairs ayrshire, gates ayrshire, sheds ayrshire, garden rooms ayrshire, wooden fencing ayrshire, composite fencing ayrshire, chainlink fencing ayrshire, timber decking ayrshire, composite decking ayrshire, fencing glasgow, decking glasgow","337","","0","","0","Get a free quote today","22","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.ayrshirefencinggroup.com/service/composite-fencing-installation-irvine","","","","","","30227","7707","7707","2.952","","107","25","4.280","69.661","Normal","2.560","2","1","","2","2","0","5.130","13","5","0","2","2","0","","","","","5f3a30a1529e5710be756fdbb244da9","0.301","","","","","en","1.1","","","","","","https://ayrshirefencinggroup.com/service/composite-fencing-installation-irvine","2025-11-29 23:32:17"
"https://www.ayrshirefencinggroup.com/contact","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","55","55","55","0.021","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.089","","https://ayrshirefencinggroup.com/contact","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/contact","2025-11-29 23:32:17"
"https://www.ayrshirefencinggroup.com/service/fencing","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","63","63","63","0.024","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.086","","https://ayrshirefencinggroup.com/service/fencing","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/service/fencing","2025-11-29 23:32:17"
"https://www.ayrshirefencinggroup.com/project/decking-project-five","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","76","76","76","0.029","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.093","","https://ayrshirefencinggroup.com/project/decking-project-five","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/project/decking-project-five","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/service/garden-rooms","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","68","68","68","0.026","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.096","","https://ayrshirefencinggroup.com/service/garden-rooms","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/service/garden-rooms","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/project/wooden-gate-and-fencing","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","79","79","79","0.030","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.091","","https://ayrshirefencinggroup.com/project/wooden-gate-and-fencing","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/project/wooden-gate-and-fencing","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/projects","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","56","56","56","0.021","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.093","","https://ayrshirefencinggroup.com/projects","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/projects","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/project/decking-project-four","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","76","76","76","0.029","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.088","","https://ayrshirefencinggroup.com/project/decking-project-four","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/project/decking-project-four","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/service/gates","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","61","61","61","0.023","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.087","","https://ayrshirefencinggroup.com/service/gates","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/service/gates","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/project/decking-project-six","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","75","75","75","0.029","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.089","","https://ayrshirefencinggroup.com/project/decking-project-six","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/project/decking-project-six","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/service/composite-fencing-installation-irvine","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","93","93","93","0.036","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.092","","https://ayrshirefencinggroup.com/service/composite-fencing-installation-irvine","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/service/composite-fencing-installation-irvine","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/service/fence-replacement-irvine","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","80","80","80","0.031","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.084","","https://ayrshirefencinggroup.com/service/fence-replacement-irvine","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/service/fence-replacement-irvine","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/service/wood-fence-installation-irvine","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","86","86","86","0.033","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.101","","https://ayrshirefencinggroup.com/service/wood-fence-installation-irvine","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/service/wood-fence-installation-irvine","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/service/wooden-fencing-irvine","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","77","77","77","0.029","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.096","","https://ayrshirefencinggroup.com/service/wooden-fencing-irvine","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/service/wooden-fencing-irvine","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/service/concrete-fencing-irvine","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","79","79","79","0.030","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.112","","https://ayrshirefencinggroup.com/service/concrete-fencing-irvine","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/service/concrete-fencing-irvine","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/service/garden-fence-installation-irvine","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","88","88","88","0.034","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.097","","https://ayrshirefencinggroup.com/service/garden-fence-installation-irvine","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/service/garden-fence-installation-irvine","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/service/custom-fence-construction-irvine","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","88","88","88","0.034","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.090","","https://ayrshirefencinggroup.com/service/custom-fence-construction-irvine","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/service/custom-fence-construction-irvine","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/service/composite-fencing-irvine","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","80","80","80","0.031","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.088","","https://ayrshirefencinggroup.com/service/composite-fencing-irvine","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/service/composite-fencing-irvine","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/service/chainlink-fencing-irvine","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","80","80","80","0.031","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.086","","https://ayrshirefencinggroup.com/service/chainlink-fencing-irvine","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/service/chainlink-fencing-irvine","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/service/nylofor-fencing-irvine","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","78","78","78","0.030","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.091","","https://ayrshirefencinggroup.com/service/nylofor-fencing-irvine","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/service/nylofor-fencing-irvine","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/service/chainlink-fencing-installation-irvine","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","93","93","93","0.036","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.088","","https://ayrshirefencinggroup.com/service/chainlink-fencing-installation-irvine","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/service/chainlink-fencing-installation-irvine","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/service/wooden-decking-irvine","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","77","77","77","0.029","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.096","","https://ayrshirefencinggroup.com/service/wooden-decking-irvine","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/service/wooden-decking-irvine","2025-11-29 23:32:18"
"https://www.ayrshirefencinggroup.com/service/composite-decking-irvine","text/plain; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","80","80","80","0.031","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.091","","https://ayrshirefencinggroup.com/service/composite-decking-irvine","HTTP Redirect","","","1.1","","","","","","https://www.ayrshirefencinggroup.com/service/composite-decking-irvine","2025-11-29 23:32:18"
"https://ayrshirefencinggroup.com/shed-builder-irvine.html","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Shed Builder Irvine | Custom Shed Installation | Ayrshire Fencing Group","71","628","Professional fencing and decking services in Ayrshire. Expert installation, quality materials, free quotes. Fully insured contractors with 13+ years experience.","160","962","fence contractor ayrshire, fencing ayrshire, decking ayrshire, fence installation ayrshire, fence repairs ayrshire, gates ayrshire, sheds ayrshire, garden rooms ayrshire, wooden fencing ayrshire, composite fencing ayrshire, chainlink fencing ayrshire, timber decking ayrshire, composite decking ayrshire, fencing glasgow, decking glasgow","337","Quality Fencing & Decking Services","34","Expert Shed Builder in Irvine","29","Shed Builder Services","21","Our Services","12","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.ayrshirefencinggroup.com/shed-builder-irvine.html","","","","","","59907","11068","11068","4.240","","588","102","5.765","53.078","Fairly Hard","6.867","3","0","","1","1","0","2.560","22","12","0","2","2","0","","","","","e4ebdc419dc36c1f78696a6fd90de073","0.209","","","","","en","1.1","","","","","","https://ayrshirefencinggroup.com/shed-builder-irvine.html","2025-11-29 23:32:18"
"https://ayrshirefencinggroup.com/fence-contractor-irvine.html","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Fence Contractor Ayrshire | Professional Fencing Services | Ayrshire Fencing Group","82","739","Professional fencing and decking services in Ayrshire. Expert installation, quality materials, free quotes. Fully insured contractors with 13+ years experience.","160","962","fence contractor ayrshire, fencing ayrshire, decking ayrshire, fence installation ayrshire, fence repairs ayrshire, gates ayrshire, sheds ayrshire, garden rooms ayrshire, wooden fencing ayrshire, composite fencing ayrshire, chainlink fencing ayrshire, timber decking ayrshire, composite decking ayrshire, fencing glasgow, decking glasgow","337","Quality Fencing & Decking Services","34","Professional Fence Contractor in Ayrshire","41","Fence Contractor Services","25","Our Services","12","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.ayrshirefencinggroup.com/fence-contractor-irvine.html","","","","","","68913","12467","12467","4.776","","1393","231","6.030","32.243","Hard","15.078","3","0","","1","1","0","2.560","35","23","0","2","2","0","","","","","98eb5e25cff6ee81db7cd78c24c6b8a9","0.210","","","","","en","1.1","","","","","","https://ayrshirefencinggroup.com/fence-contractor-irvine.html","2025-11-29 23:32:18"
"https://ayrshirefencinggroup.com/deck-builder-irvine.html","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Deck Builder Ayrshire | Professional Installation & Design | Ayrshire Fencing Group","83","729","Professional fencing and decking services in Ayrshire. Expert installation, quality materials, free quotes. Fully insured contractors with 13+ years experience.","160","962","fence contractor ayrshire, fencing ayrshire, decking ayrshire, fence installation ayrshire, fence repairs ayrshire, gates ayrshire, sheds ayrshire, garden rooms ayrshire, wooden fencing ayrshire, composite fencing ayrshire, chainlink fencing ayrshire, timber decking ayrshire, composite decking ayrshire, fencing glasgow, decking glasgow","337","Quality Fencing & Decking Services","34","Professional Deck Builder in Ayrshire","37","Deck Builder Services","21","Our Services","12","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.ayrshirefencinggroup.com/deck-builder-irvine.html","","","","","","62304","11458","11458","4.389","","809","136","5.949","42.264","Hard","9.402","3","0","","1","1","0","2.560","25","15","0","2","2","0","","","","","7be2d2c0d09e0f7fb3e82b9873351d1b","0.213","","","","","en","1.1","","","","","","https://ayrshirefencinggroup.com/deck-builder-irvine.html","2025-11-29 23:32:18"
